,annee,code,nom,conso,dept
13558,2019,68134,herrlisheim-près-colmar,6.669,68
13559,2019,54261,herserange,3.18,54
13562,2019,62447,hesdin,3.703,62
13563,2019,57323,hettange-grande,4.979,57
13569,2019,38189,heyrieux,5.68,38
13570,2019,02381,hirson,3.496,2
13572,2019,68141,hochstatt,5.827,68
13573,2019,59310,hon-hergies,5.549,59
13574,2019,14333,honfleur,4.116,14
13582,2019,68145,horbourg-wihr,3.912,68
13583,2019,78311,houilles,3.928,78
13633,2019,14338,houlgate,2.809,14
13645,2019,59316,houplin-ancoisne,5.363,59
13646,2019,68146,houssen,5.483,68
13647,2019,62464,hulluch,5.035,62
13648,2019,83069,hyères,3.999,83
13712,2019,62427,hénin-beaumont,4.203,62
13721,2019,70285,héricourt,3.464,70
13730,2019,25304,hérimoncourt,4.722,25
13732,2019,59302,hérin,4.016,59
13733,2019,14327,hérouville-saint-clair,2.685,14
13782,2019,65226,ibos,5.21,65
13783,2019,64269,idron,5.972,64
13785,2019,14341,ifs,4.289,14
13803,2019,91312,igny,4.885,91
13814,2019,57343,illange,5.636,57
13815,2019,68152,illfurth,4.932,68
13816,2019,28196,illiers-combray,5.359,28
13818,2019,68154,illzach,3.395,68
13835,2019,44074,indre,3.807,44
13836,2019,68155,ingersheim,3.653,68
13840,2019,57345,inglange,9.377,57
13841,2019,45169,ingré,5.769,45
13842,2019,56090,inzinzac-lochrist,4.968,56
13843,2019,69100,irigny,5.208,69
13853,2019,35135,irodouër,6.839,35
13854,2019,14342,isigny-sur-mer,5.142,14
13855,2019,87075,isle,4.222,87
13861,2019,76377,isneauville,6.931,76
13863,2019,06073,isola,2.067,6
13865,2019,63178,issoire,3.551,63
13870,2019,78314,issou,6.477,78
13871,2019,36088,issoudun,4.078,36
13876,2019,92040,issy-les-moulineaux,3.604,92
13954,2019,69275,décines-charpieu,3.676,69
13986,2019,36063,déols,4.82,36
13992,2019,03098,désertines,4.006,3
13993,2019,76216,déville-lès-rouen,3.172,76
14004,2019,95203,eaubonne,3.697,95
14030,2019,31165,eaunes,6.168,31
14031,2019,67115,ebersheim,5.829,67
14032,2019,78206,ecquevilly,5.095,78
14033,2019,66065,elne,5.063,66
14035,2019,67121,elsenheim,5.956,67
14036,2019,56053,elven,5.594,56
14037,2019,05046,embrun,3.725,5
14038,2019,04073,enchastrayes,2.204,4
14039,2019,95210,enghien-les-bains,4.027,95
14068,2019,68082,ensisheim,4.666,68
14070,2019,13033,ensuès-la-redonne,6.885,13
14071,2019,84043,entraigues-sur-la-sorgue,5.944,84
14076,2019,57194,entrange,7.694,57
14077,2019,73010,entrelacs,6.564,73
14079,2019,66066,enveitg,3.832,66
14080,2019,74112,epagny metz-tessy,4.715,74
14087,2019,35107,ercé-près-liffré,6.611,35
14088,2019,95219,ermont,3.494,95
14143,2019,53096,ernée,6.025,53
14144,2019,59202,erquinghem-lys,4.277,59
14146,2019,59201,erquinghem-le-sec,6.709,59
14147,2019,22054,erquy,4.352,22
14151,2019,10140,ervy-le-châtel,5.688,10
14152,2019,77171,esbly,5.226,77
14153,2019,31169,escalquens,5.575,31
14154,2019,12096,espalion,4.85,12
14159,2019,43089,espaly-saint-marcel,4.033,43
14160,2019,11129,espéraza,3.716,11
14162,2019,90039,essert,3.85,90
14164,2019,54184,essey-lès-nancy,3.513,54
14177,2019,66071,estagel,5.092,66
14178,2019,59212,estaires,4.798,59
14179,2019,66072,estavar,3.947,66
14181,2019,37104,esvres,6.482,37
14183,2019,76255,eu,4.08,76
14184,2019,74121,excenevex,6.768,74
14185,2019,38158,eybens,3.357,38
14204,2019,26129,eymeux,7.425,26
14205,2019,33162,eysines,4.287,33
14227,2019,59220,faches-thumesnil,3.721,59
14241,2019,14258,falaise,3.831,14
14243,2019,06060,falicon,10.122,6
14244,2019,57206,fameck,3.948,57
14249,2019,01157,fareins,6.45,1
14250,2019,33165,fargues-saint-hilaire,5.267,33
14252,2019,57207,farébersviller,3.031,57
14258,2019,74123,faverges-seythenex,4.861,74
14264,2019,70228,faverney,4.883,70
14265,2019,77177,favières,7.951,77
14266,2019,83055,fayence,7.538,83
14268,2019,31182,fenouillet,4.844,31
14272,2019,01160,ferney-voltaire,3.022,1
14290,2019,68090,ferrette,5.211,68
14291,2019,77181,ferrières-en-brie,4.503,77
14296,2019,25237,fesches-le-châtel,4.633,25
14297,2019,42094,feurs,3.896,42
14305,2019,87065,feytiat,5.255,87
14307,2019,69276,feyzin,4.324,69
14318,2019,46102,figeac,3.608,46
14321,2019,74282,fillière,6.596,74
14322,2019,82062,finhan,7.006,82
14323,2019,42095,firminy,2.552,42
14332,2019,51250,fismes,4.322,51
14335,2019,60234,fitz-james,5.157,60
14338,2019,61169,flers,3.743,61
14348,2019,32132,fleurance,5.493,32
14350,2019,69086,fleurieux-sur-l'arbresle,7.722,69
14351,2019,11145,fleury,1.936,11
14360,2019,91235,fleury-mérogis,3.386,91
14370,2019,45147,fleury-les-aubrais,3.894,45
14391,2019,27246,fleury-sur-andelle,5.432,27
14392,2019,14271,fleury-sur-orne,3.787,14
14398,2019,59239,flines-lez-raches,6.093,59
14401,2019,78238,flins-sur-seine,6.123,78
14403,2019,33167,floirac,3.795,33
14410,2019,57221,florange,3.773,57
14415,2019,31184,flourens,6.334,31
14416,2019,73114,flumet,3.681,73
14417,2019,54197,fléville-devant-nancy,5.957,54
14418,2019,09122,foix,3.631,9
14419,2019,57224,folschviller,3.673,57
14421,2019,31186,fonbeauzard,4.873,31
14423,2019,37109,fondettes,6.877,37
14426,2019,31187,fonsorbes,6.187,31
14430,2019,66124,font-romeu-odeillo-via,2.627,66
14449,2019,38169,fontaine,2.915,38
14514,2019,76270,fontaine-la-mallet,7.414,76
14515,2019,21278,fontaine-lès-dijon,4.161,21
14527,2019,77186,fontainebleau,3.659,77
14547,2019,69087,fontaines-saint-martin,6.547,69
14548,2019,69088,fontaines-sur-saône,3.139,69
14561,2019,38170,fontanil-cornillon,4.336,38
14563,2019,77192,fontenay-trésigny,6.445,77
14564,2019,92032,fontenay-aux-roses,3.12,92
14622,2019,95241,fontenay-en-parisis,7.707,95
14623,2019,85092,fontenay-le-comte,4.183,85
14627,2019,78242,fontenay-le-fleury,2.831,78
14658,2019,94033,fontenay-sous-bois,3.284,94
14716,2019,49140,fontevraud-l'abbaye,6.033,49
14717,2019,57226,fontoy,4.178,57
14719,2019,57227,forbach,3.351,57
14730,2019,83059,forcalqueiret,7.333,83
14731,2019,04088,forcalquier,5.711,4
14732,2019,91249,forges-les-bains,7.388,91
14734,2019,76276,forges-les-eaux,4.643,76
14737,2019,60245,formerie,5.385,60
14738,2019,80333,fort-mahon-plage,2.772,80
14743,2019,13039,fos-sur-mer,5.763,13
14752,2019,95250,fosses,4.515,95
14756,2019,29058,fouesnant,4.912,29
14760,2019,85093,fougeré,6.143,85
14761,2019,35115,fougères,3.166,35
14774,2019,38172,four,6.712,38
14775,2019,17168,fouras,4.186,17
14776,2019,58117,fourchambault,3.641,58
14780,2019,73117,fourneaux,3.725,73
14782,2019,39235,fraisans,4.476,39
14783,2019,42099,fraisses,3.587,42
14784,2019,88181,fraize,3.942,88
14785,2019,69089,francheville,4.741,69
14801,2019,95252,franconville,3.331,95
14858,2019,74131,frangy,5.925,74
14861,2019,80345,franleu,5.86,80
14862,2019,25258,franois,4.747,25
14863,2019,76475,franqueville-saint-pierre,6.409,76
14865,2019,57234,frauenberg,4.888,57
14866,2019,59252,frelinghien,4.882,59
14867,2019,94034,fresnes,2.649,94
14919,2019,62355,fresnes-lès-montauban,6.727,62
14920,2019,59253,fresnes-sur-escaut,4.159,59
14923,2019,14290,fresney-le-puceux,7.556,14
14924,2019,57240,freyming-merlebach,4.214,57
14931,2019,51262,frignicourt,5.024,51
14932,2019,68099,froeningen,5.618,68
14933,2019,60265,froissy,6.501,60
14934,2019,73121,frontenex,4.904,73
14938,2019,34108,frontignan,4.281,34
14963,2019,31202,fronton,6.954,31
14964,2019,54215,frouard,4.054,54
14966,2019,31203,frouzins,5.402,31
14971,2019,83061,fréjus,4.063,83
15049,2019,95253,frémainville,9.461,95
15050,2019,95256,frépillon,5.923,95
15052,2019,77199,fublaines,6.718,77
15053,2019,08185,fumay,3.141,8
15055,2019,76259,fécamp,3.536,76
15069,2019,93032,gagny,4.03,93
15114,2019,81099,gaillac,5.099,81
15117,2019,74133,gaillard,3.016,74
15139,2019,27275,gaillon,4.045,27
15146,2019,76296,gainneville,6.759,76
15147,2019,68101,galfingue,6.967,68
15148,2019,30123,gallargues-le-montueux,6.628,30
15149,2019,80373,gamaches,4.508,80
15150,2019,64230,gan,5.513,64
15152,2019,05061,gap,3.965,5
15197,2019,78265,garancières,7.891,78
15199,2019,92033,garches,4.011,92
15224,2019,13041,gardanne,5.665,13
15231,2019,27278,garennes-sur-eure,7.09,27
15232,2019,78267,gargenville,5.922,78
15331,2019,13047,istres,4.666,13
15346,2019,91315,itteville,6.834,91
15347,2019,27355,ivry-la-bataille,5.449,27
15349,2019,94041,ivry-sur-seine,2.672,94
15441,2019,33207,izon,6.859,33
15445,2019,73137,jacob-bellecombette,2.771,73
15450,2019,34120,jacou,5.648,34
15453,2019,35136,janzé,5.818,35
15455,2019,85114,jard-sur-mer,4.121,85
15458,2019,16167,jarnac,4.13,16
15459,2019,54273,jarny,4.983,54
15460,2019,54274,jarville-la-malgrange,2.92,54
15473,2019,01194,jassans-riottier,4.771,1
15479,2019,86115,jaunay-marigny,5.828,86
15480,2019,04096,jausiers,3.881,4
15481,2019,59324,jeumont,3.676,59
15484,2019,54280,joeuf,3.142,54
15489,2019,89206,joigny,3.61,89
15493,2019,52250,joinville,3.527,52
15494,2019,94042,joinville-le-pont,3.375,94
15521,2019,51308,jonchery-sur-vesle,6.641,51
15522,2019,84056,jonquières,6.512,84
15523,2019,25318,jougne,5.98,25
15525,2019,78322,jouy-en-josas,5.666,78
15532,2019,95323,jouy-le-moutier,6.073,95
15544,2019,27358,jouy-sur-eure,7.498,27
15545,2019,37122,joué-lès-tours,3.75,37
15610,2019,77241,juilly,7.647,77
15612,2019,50066,jullouville,4.191,50
15617,2019,64284,jurançon,3.85,64
15624,2019,34123,juvignac,4.591,34
15630,2019,74145,juvigny,9.207,74
15631,2019,91326,juvisy-sur-orge,3.075,91
15660,2019,78327,juziers,6.06,78
15661,2019,68162,kaysersberg vignoble,4.65,68
15663,2019,68163,kembs,5.565,68
15665,2019,57360,kerbach,4.998,57
15666,2019,68166,kingersheim,4.006,68
15677,2019,57368,knutange,4.034,57
15678,2019,68170,koetzingue,6.438,68
15679,2019,67246,kogenheim,5.527,67
15680,2019,61214,l'aigle,3.685,61
15681,2019,69010,l'arbresle,4.862,69
15691,2019,06057,l'escarène,5.595,6
15693,2019,94038,l'haý-les-roses,3.352,94
15742,2019,85110,l'hermenault,5.501,85
15743,2019,35131,l'hermitage,3.899,35
15747,2019,42110,l'horme,3.388,42
15753,2019,53119,l'huisserie,5.309,53
15754,2019,57336,l'hôpital,4.153,57
15755,2019,95313,l'isle-adam,4.672,95
15765,2019,32160,l'isle-jourdain,5.466,32
15767,2019,38193,l'isle-d'abeau,5.056,38
15785,2019,31239,l'isle-en-dodon,5.49,31
15786,2019,84054,l'isle-sur-la-sorgue,6.211,84
15798,2019,25315,l'isle-sur-le-doubs,4.633,25
15799,2019,31561,l'union,4.903,31
15804,2019,78224,l'étang-la-ville,5.833,78
15805,2019,42092,l'étrat,5.136,42
15807,2019,93039,l'île-saint-denis,2.505,93
15827,2019,24020,la bachellerie,5.539,24
15828,2019,59051,la bassée,3.86,59
15831,2019,44055,la baule-escoublac,3.42,44
15895,2019,44012,la bernerie-en-retz,4.151,44
15897,2019,73043,la biolle,5.889,73
15899,2019,01049,la boisse,6.637,1
15900,2019,35031,la bouëxière,6.575,35
15901,2019,38061,la buisse,5.825,38
15903,2019,83027,la cadière-d'azur,8.745,83
15905,2019,62908,la capelle-lès-boulogne,6.665,62
15906,2019,78126,la celle-saint-cloud,3.241,78
15932,2019,44033,la chapelle-launay,6.673,44
15933,2019,72065,la chapelle-saint-aubin,5.623,72
15934,2019,10081,la chapelle-saint-luc,2.943,10
15947,2019,45075,la chapelle-saint-mesmin,5.035,45
15956,2019,59143,la chapelle-d'armentières,4.811,59
15958,2019,60142,la chapelle-en-serval,5.188,60
15962,2019,44035,la chapelle-sur-erdre,5.341,44
15980,2019,58059,la charité-sur-loire,4.201,58
15982,2019,41047,la chaussée-saint-victor,4.484,41
15984,2019,36046,la châtre,4.337,36
15986,2019,13028,la ciotat,4.257,13
16017,2019,06044,la colle-sur-loup,8.401,6
16027,2019,93027,la courneuve,3.252,93
16096,2019,83047,la crau,6.452,83
16100,2019,83048,la croix-valmer,5.246,83
16106,2019,73095,la croix-de-la-rochette,6.368,73
16107,2019,79048,la crèche,5.376,79
16108,2019,38130,la côte-saint-andré,4.189,38
16109,2019,83054,la farlède,6.115,83
16112,2019,61168,la ferté macé,4.361,61
16114,2019,72132,la ferté-bernard,4.342,72
16120,2019,77182,la ferté-gaucher,4.797,77
16124,2019,02307,la ferté-milon,5.964,2
16125,2019,45146,la ferté-saint-aubin,6.44,45
16127,2019,77183,la ferté-sous-jouarre,5.126,77
16130,2019,72154,la flèche,4.448,72
16134,2019,29057,la forêt-fouesnant,5.63,29
16136,2019,42097,la fouillouse,5.382,42
16140,2019,95257,la frette-sur-seine,5.474,95
16142,2019,56061,la gacilly,5.272,56
16144,2019,83062,la garde,4.451,83
16174,2019,92035,la garenne-colombes,3.83,92
16254,2019,85097,la gaubretière,5.603,85
16255,2019,06065,la gaude,8.669,6
16256,2019,59268,la gorgue,5.133,59
16257,2019,30132,la grand-combe,3.952,30
16259,2019,42103,la grand-croix,3.821,42
16261,2019,34344,la grande-motte,1.986,34
16296,2019,50041,la hague,7.199,50
16297,2019,44070,la haie-fouassière,6.223,44
16298,2019,50236,la haye,5.581,50
16299,2019,33219,la lande-de-fronsac,7.153,33
16300,2019,83071,la londe-les-maures,4.071,83
16311,2019,59368,la madeleine,3.036,59
16343,2019,44101,la montagne,4.071,44
16344,2019,38264,la morte,2.28,38
16345,2019,83085,la motte,6.853,83
16347,2019,73179,la motte-servolex,4.263,73
16360,2019,69142,la mulatière,2.897,69
16378,2019,38269,la mure,5.185,38
16379,2019,91457,la norville,6.245,91
16382,2019,13070,la penne-sur-huveaune,5.541,13
16383,2019,44126,la plaine-sur-mer,4.455,44
16384,2019,44127,la planche,6.08,44
16385,2019,52331,la porte du der,5.838,52
16386,2019,94060,la queue-en-brie,5.065,94
16390,2019,73213,la ravoire,3.919,73
16400,2019,42183,la ricamarie,2.743,42
16407,2019,35241,la richardais,5.139,35
16409,2019,37195,la riche,3.34,37
16425,2019,14536,la rivière-saint-sauveur,5.55,14
16427,2019,10321,la rivière-de-corps,5.225,10
16428,2019,95523,la roche-guyon,4.692,95
16429,2019,86207,la roche-posay,6.005,86
16430,2019,26271,la roche-de-glun,5.929,26
16431,2019,74224,la roche-sur-foron,4.633,74
16443,2019,85191,la roche-sur-yon,3.769,85
16622,2019,67210,le hohwald,4.983,67
16624,2019,14689,le hom,5.769,14
16625,2019,76366,le houlme,4.048,76
16628,2019,94043,le kremlin-bicêtre,3.244,94
16694,2019,83070,le lavandou,2.982,83
16705,2019,49176,le lion-d'angers,5.833,49
16707,2019,44084,le loroux-bottereau,5.8,44
16708,2019,83073,le luc,5.834,83
16709,2019,45191,le malesherbois,5.782,45
16713,2019,27386,le manoir,4.191,27
16714,2019,72181,le mans,2.966,72
16901,2019,76429,le mesnil-esnard,5.117,76
16905,2019,78397,le mesnil-saint-denis,4.848,78
16910,2019,60398,le mesnil-en-thelle,6.545,60
16911,2019,78396,le mesnil-le-roi,5.558,78
16913,2019,83086,le muy,5.733,83
16915,2019,77285,le mée-sur-seine,3.596,77
16934,2019,27428,le neubourg,4.418,27
16936,2019,87113,le palais-sur-vienne,4.796,87
16943,2019,44117,le pallet,6.553,44
16944,2019,47201,le passage,4.551,47
16945,2019,78481,le pecq,3.076,78
16960,2019,44120,le pellerin,5.211,44
16961,2019,78486,le perray-en-yvelines,6.748,78
16965,2019,94058,le perreux-sur-marne,4.27,94
17025,2019,76498,le petit-quevilly,3.027,76
17053,2019,60500,le plessis-belleville,4.568,60
17056,2019,95491,le plessis-bouchard,4.758,95
17063,2019,91494,le plessis-pâté,6.538,91
17067,2019,92060,le plessis-robinson,3.799,92
17136,2019,94059,le plessis-trévise,4.573,94
17152,2019,38315,le pont-de-beauvoisin,4.987,38
17154,2019,73204,le pont-de-beauvoisin,4.981,73
17157,2019,38317,le pont-de-claix,2.693,38
17176,2019,84092,le pontet,5.051,84
17182,2019,78502,le port-marly,4.074,78
17193,2019,62667,le portel,3.021,62
17199,2019,44135,le pouliguen,3.082,44
17209,2019,83098,le pradet,5.002,83
17214,2019,93061,le pré-saint-gervais,3.037,93
17245,2019,13080,le puy-sainte-réparade,7.579,13
17247,2019,43157,le puy-en-velay,2.789,43
17264,2019,38298,le péage-de-roussillon,4.991,38
17269,2019,93062,le raincy,4.23,93
17292,2019,29235,le relecq-kerhuon,4.406,29
17298,2019,35240,le rheu,3.896,35
17309,2019,13088,le rove,6.437,13
17310,2019,38471,le sappey-en-chartreuse,6.212,38
17311,2019,66195,le soler,6.075,66
17313,2019,88462,le syndicat,5.649,88
17314,2019,33519,le taillan-médoc,5.923,33
17316,2019,33527,le teich,5.653,33
17320,2019,07319,le teil,4.706,7
17321,2019,95612,le thillay,5.784,95
17323,2019,88470,le tholy,4.909,88
17324,2019,84132,le thor,7.068,84
17326,2019,83136,le thoronet,7.391,83
17327,2019,62826,le touquet-paris-plage,3.679,62
17354,2019,38511,le touvet,6.346,38
17355,2019,76709,le trait,4.328,76
17360,2019,76711,le tréport,2.894,76
17365,2019,27022,le val d'hazey,5.471,27
17367,2019,27528,le vaudreuil,5.276,27
17369,2019,03306,le vernet,6.513,3
17370,2019,38538,le versoud,4.805,38
17373,2019,27684,le vieil-évreux,7.359,27
17374,2019,30350,le vigan,3.892,30
17375,2019,78650,le vésinet,4.582,78
17397,2019,59339,leers,4.335,59
17400,2019,62497,leforest,4.251,62
17401,2019,63193,lempdes,4.183,63
17408,2019,62498,lens,3.27,62
17425,2019,38001,les abrets en dauphiné,6.071,38
17428,2019,27016,les andelys,4.697,27
17431,2019,30011,les angles,5.716,30
17432,2019,66004,les angles,2.637,66
17445,2019,83004,les arcs,6.762,83
17450,2019,25035,les auxons,5.757,25
17451,2019,73024,les avanchers-valmorel,2.092,73
17452,2019,38022,les avenières veyrins-thuellin,6.298,38
17455,2019,69055,les chères,6.903,69
17456,2019,78165,les clayes-sous-bois,4.399,78
17473,2019,74085,les contamines-montjoie,2.954,74
17483,2019,38253,les deux alpes,2.563,38
17491,2019,78220,les essarts-le-roi,6.402,78
17496,2019,25254,les fourgs,5.019,25
17499,2019,74134,les gets,4.554,74
17503,2019,17179,les gonds,5.597,17
17504,2019,76321,les grandes-ventes,6.431,76
17505,2019,85109,les herbiers,4.977,85
17509,2019,93045,les lilas,3.468,93
17549,2019,17225,les mathes,3.477,17
17551,2019,14027,les monts d'aunay,5.19,14
17554,2019,78440,les mureaux,3.872,78
17593,2019,04116,les mées,5.582,4
17594,2019,10265,les noës-près-troyes,3.254,10
17600,2019,05098,les orres,2.193,5
17601,2019,93057,les pavillons-sous-bois,3.987,93
17639,2019,13071,les pennes-mirabeau,6.354,13
17642,2019,49246,les ponts-de-cé,3.858,49
17648,2019,38340,les roches-de-condrieu,4.522,38
17652,2019,39470,les rousses,4.029,39
17660,2019,85194,les sables-d'olonne,3.948,85
17715,2019,44198,les sorinières,5.068,44
17723,2019,91692,les ulis,2.131,91
17767,2019,07334,les vans,5.004,7
17768,2019,28422,les villages vovéens,6.372,28
17769,2019,73105,les échelles,4.697,73
17770,2019,64335,lescar,4.97,64
17773,2019,33240,lesparre-médoc,6.126,33
17774,2019,31293,lespinasse,6.365,31
17775,2019,59343,lesquin,4.117,59
17781,2019,11202,leucate,1.616,11
17789,2019,63113,clermont-ferrand,2.381,63
17938,2019,34079,clermont-l'hérault,4.957,34
17941,2019,92024,clichy,2.584,92
18070,2019,93014,clichy-sous-bois,3.66,93
18091,2019,44043,clisson,4.893,44
18094,2019,71137,cluny,4.304,71
18098,2019,74081,cluses,3.741,74
18120,2019,76179,clères,6.06,76
18121,2019,30083,codognan,6.988,30
18122,2019,16102,cognac,3.875,16
18131,2019,73087,cognin,3.022,73
18140,2019,83042,cogolin,5.134,83
18146,2019,78168,coignières,4.662,78
18148,2019,47069,colayrac-saint-cirq,6.27,47
18150,2019,66053,collioure,2.846,66
18151,2019,01109,collonges,7.468,1
18152,2019,69063,collonges-au-mont-d'or,7.283,69
18156,2019,74082,collonges-sous-salève,5.477,74
18159,2019,77121,collégien,6.201,77
18163,2019,06046,colomars,8.875,6
18164,2019,14167,colombelles,2.973,14
18167,2019,92025,colombes,3.097,92
18295,2019,34081,colombiers,6.287,34
18296,2019,31149,colomiers,3.831,31
18337,2019,21186,comblanchien,5.232,21
18338,2019,74083,combloux,4.287,74
18349,2019,29037,combrit,5.368,29
18350,2019,77122,combs-la-ville,4.445,77
18373,2019,59152,comines,4.608,59
18377,2019,03082,commentry,3.683,3
18378,2019,55122,commercy,3.204,55
18379,2019,69272,communay,5.983,69
18381,2019,60159,compiègne,3.012,60
18456,2019,29039,concarneau,3.747,29
18481,2019,27165,conches-en-ouche,4.87,27
18482,2019,69064,condrieu,5.049,69
18483,2019,57150,condé-northen,7.522,57
18484,2019,14174,condé-en-normandie,4.425,14
18488,2019,59153,condé-sur-l'escaut,3.333,59
18489,2019,78172,conflans-sainte-honorine,4.508,78
18524,2019,54136,conflans-en-jarnisy,5.444,54
18525,2019,51165,connantre,7.107,51
18527,2019,74087,contamine-sur-arve,7.471,74
18530,2019,88114,contrexéville,4.001,88
18534,2019,82044,corbarieu,7.075,82
18535,2019,69273,corbas,4.62,69
18544,2019,91174,corbeil-essonnes,4.089,91
18616,2019,80212,corbie,4.093,80
18619,2019,74089,cordon,4.193,74
18622,2019,38126,corenc,6.7,38
18624,2019,95176,cormeilles-en-parisis,4.773,95
18651,2019,14181,cormelles-le-royal,4.248,14
18652,2019,51172,cormontreuil,5.284,51
18656,2019,07070,cornas,5.511,7
18657,2019,31150,cornebarrieu,5.139,31
18658,2019,35088,corps-nuds,5.77,35
18660,2019,58086,cosne-cours-sur-loire,4.917,58
18662,2019,03084,cosne-d'allier,4.999,3
18663,2019,53077,cossé-le-vivien,6.578,53
18664,2019,39491,coteaux du lizon,4.859,39
18665,2019,38133,coublevie,5.81,38
18668,2019,93015,coubron,5.96,93
18673,2019,21200,couchey,4.736,21
18674,2019,59155,coudekerque-branche,3.42,59
18692,2019,72095,coulaines,3.15,72
18697,2019,58088,coulanges-lès-nevers,5.108,58
18698,2019,28113,coulombs,6.547,28
18699,2019,77131,coulommiers,4.497,77
